Rank,Country,Number of Visa-Free Destinations,Year,Exports,Year_exports,Top export (2021),Imports,Year_imports,Education Index,averageIqByCountry_iqLynnBecker2019,averageIqByCountry_sourceLynnBecker2019,AverageIQ_ICI2017Grade,AverageIQ_ICI2017Score,OverallPisaScore2022,PISAScoresMathScore2022,PISAScoresScienceScore2022,PISAScoresReadingScore2022,LiteracyRateAllGenders,LiteracyRateFemale,LiteracyRateMale,Year_countries_literacy_rate,Country Code,Indicator Name,Indicator Code,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
93.0,Angola,50.0,2023.0,50120.0,2022,Petroleum,17711.0,2022,0.341,,,,,,,,,72.0,,,2022.0,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,3586.66368031755,4608.15516572683,5083.82685110166,5061.34924028416,5011.98441159671,3217.33924430561,1809.70937719455,2439.37444118796,2540.50887797043,2191.34776373555,1450.90511218489,1927.47407832091,3000.44423053173
94.0,Angola,51.0,2024.0,50120.0,2022,Petroleum,17711.0,2022,0.341,,,,,,,,,72.0,,,2022.0,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,3586.66368031755,4608.15516572683,5083.82685110166,5061.34924028416,5011.98441159671,3217.33924430561,1809.70937719455,2439.37444118796,2540.50887797043,2191.34776373555,1450.90511218489,1927.47407832091,3000.44423053173
88.0,Cameroon,53.0,2022.0,7449.0,2021,Petroleum,7971.0,2022,0.389,,,,,,,,,78.0,,,2020.0,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1383.81386476157,1497.92658476665,1433.7239284003,1559.13904919246,1631.7139850845,1399.67533591995,1426.06548113211,1479.86222187116,1594.06011023775,1538.68791249516,1539.13054519245,1654.25703730592,1563.48894034459
93.0,Cameroon,50.0,2023.0,7449.0,2021,Petroleum,7971.0,2022,0.389,,,,,,,,,78.0,,,2020.0,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1383.81386476157,1497.92658476665,1433.7239284003,1559.13904919246,1631.7139850845,1399.67533591995,1426.06548113211,1479.86222187116,1594.06011023775,1538.68791249516,1539.13054519245,1654.25703730592,1563.48894034459
94.0,Cameroon,51.0,2024.0,7449.0,2021,Petroleum,7971.0,2022,0.389,,,,,,,,,78.0,,,2020.0,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1383.81386476157,1497.92658476665,1433.7239284003,1559.13904919246,1631.7139850845,1399.67533591995,1426.06548113211,1479.86222187116,1594.06011023775,1538.68791249516,1539.13054519245,1654.25703730592,1563.48894034459
89.0,Congo,52.0,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.0,Congo,49.0,2023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0,Congo,49.0,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0,Turkmenistan,52.0,2022.0,8164.0,2020,Petroleum,3434.0,2022,0.72,,,,,,,,,,,,,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,4286.88050515414,5453.15500459414,6441.88661774322,7049.79750519535,7685.50985852327,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7344.88020350303,7330.36628793054,7885.29989591824,8792.5485039672
92.0,Turkmenistan,52.0,2023.0,8164.0,2020,Petroleum,3434.0,2022,0.72,,,,,,,,,,,,,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,4286.88050515414,5453.15500459414,6441.88661774322,7049.79750519535,7685.50985852327,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7344.88020350303,7330.36628793054,7885.29989591824,8792.5485039672
93.0,Turkmenistan,53.0,2024.0,8164.0,2020,Petroleum,3434.0,2022,0.72,,,,,,,,,,,,,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,4286.88050515414,5453.15500459414,6441.88661774322,7049.79750519535,7685.50985852327,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7344.88020350303,7330.36628793054,7885.29989591824,8792.5485039672
90.0,Burundi,51.0,2022.0,285.0,2018,Gold,1204.0,2022,0.243,,,,,,,,,76.0,,,2022.0,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,222.660583208376,236.451347486235,238.205945258781,241.547665709857,257.818557410131,289.359627206129,242.539527292978,244.14542219677,232.060616627711,216.972970900616,216.827417480868,221.157803430781,259.025031363515
93.0,Burundi,50.0,2023.0,285.0,2018,Gold,1204.0,2022,0.243,,,,,,,,,76.0,,,2022.0,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,222.660583208376,236.451347486235,238.205945258781,241.547665709857,257.818557410131,289.359627206129,242.539527292978,244.14542219677,232.060616627711,216.972970900616,216.827417480868,221.157803430781,259.025031363515
94.0,Burundi,51.0,2024.0,285.0,2018,Gold,1204.0,2022,0.243,,,,,,,,,76.0,,,2022.0,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,222.660583208376,236.451347486235,238.205945258781,241.547665709857,257.818557410131,289.359627206129,242.539527292978,244.14542219677,232.060616627711,216.972970900616,216.827417480868,221.157803430781,259.025031363515
90.0,Laos,51.0,2022.0,7819.0,2021,Energy,7625.0,2022,0.316,,,,,,,,,88.0,,,2022.0,,,,,,,,,,,,,,,,
93.0,Laos,50.0,2023.0,7819.0,2021,Energy,7625.0,2022,0.316,,,,,,,,,88.0,,,2022.0,,,,,,,,,,,,,,,,
94.0,Laos,51.0,2024.0,7819.0,2021,Energy,7625.0,2022,0.316,,,,,,,,,88.0,,,2022.0,,,,,,,,,,,,,,,,
90.0,Liberia,51.0,2022.0,554.0,2019,Iron ore,1921.0,2022,0.266,,,,,,,,,48.0,34.1,62.7,2017.0,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,497.020365397034,573.526422156584,644.455576742833,717.635753333907,713.734882389203,699.662946853965,722.131226789418,706.892691974846,700.037039377706,665.878447568436,597.529691893048,675.66318584916,754.532842914744
94.0,Liberia,49.0,2023.0,554.0,2019,Iron ore,1921.0,2022,0.266,,,,,,,,,48.0,34.1,62.7,2017.0,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,497.020365397034,573.526422156584,644.455576742833,717.635753333907,713.734882389203,699.662946853965,722.131226789418,706.892691974846,700.037039377706,665.878447568436,597.529691893048,675.66318584916,754.532842914744
95.0,Liberia,50.0,2024.0,554.0,2019,Iron ore,1921.0,2022,0.266,,,,,,,,,48.0,34.1,62.7,2017.0,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,497.020365397034,573.526422156584,644.455576742833,717.635753333907,713.734882389203,699.662946853965,722.131226789418,706.892691974846,700.037039377706,665.878447568436,597.529691893048,675.66318584916,754.532842914744
91.0,Djibouti,50.0,2022.0,5160.0,2021,Palm oil,6940.0,2022,,,,,,,,,,,,,,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,1227.82085311429,1322.72625083956,1418.46085811933,2102.19794830208,2239.11453821208,2409.31190224284,2545.73879850905,2655.73321960188,2755.83829341814,2876.04366371536,2921.73870623293,3062.55148207643,3136.11276804873
95.0,Djibouti,48.0,2023.0,5160.0,2021,Palm oil,6940.0,2022,,,,,,,,,,,,,,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,1227.82085311429,1322.72625083956,1418.46085811933,2102.19794830208,2239.11453821208,2409.31190224284,2545.73879850905,2655.73321960188,2755.83829341814,2876.04366371536,2921.73870623293,3062.55148207643,3136.11276804873
97.0,Djibouti,48.0,2024.0,5160.0,2021,Palm oil,6940.0,2022,,,,,,,,,,,,,,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,1227.82085311429,1322.72625083956,1418.46085811933,2102.19794830208,2239.11453821208,2409.31190224284,2545.73879850905,2655.73321960188,2755.83829341814,2876.04366371536,2921.73870623293,3062.55148207643,3136.11276804873
92.0,Myanmar,48.0,2022.0,17523.0,2019,Clothing,17403.0,2022,0.377,,,,,,,,,89.0,86.3,92.4,2019.0,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1003.03345506033,1204.49647224228,1193.54764896001,1189.96476533347,1281.43871813127,1159.34020074533,1218.21703407842,1263.28526342903,1288.41808699092,1415.37967619462,1479.61368925363,1231.69466580785,1149.21121846296
96.0,Myanmar,47.0,2023.0,17523.0,2019,Clothing,17403.0,2022,0.377,,,,,,,,,89.0,86.3,92.4,2019.0,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1003.03345506033,1204.49647224228,1193.54764896001,1189.96476533347,1281.43871813127,1159.34020074533,1218.21703407842,1263.28526342903,1288.41808699092,1415.37967619462,1479.61368925363,1231.69466580785,1149.21121846296
98.0,Myanmar,47.0,2024.0,17523.0,2019,Clothing,17403.0,2022,0.377,,,,,,,,,89.0,86.3,92.4,2019.0,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1003.03345506033,1204.49647224228,1193.54764896001,1189.96476533347,1281.43871813127,1159.34020074533,1218.21703407842,1263.28526342903,1288.41808699092,1415.37967619462,1479.61368925363,1231.69466580785,1149.21121846296
93.0,Ethiopia,47.0,2022.0,9496.0,2021,Coffee,16544.0,2022,0.214,,,,,,,,,52.0,44.4,57.2,2017.0,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,335.438495270931,348.001348291465,458.550920793057,490.792478420391,557.534148360438,630.312619383054,705.617508543589,755.752644348666,758.29769449458,840.449601255171,918.652594077418,925.00069759158,1027.58591095964
97.0,Ethiopia,46.0,2023.0,9496.0,2021,Coffee,16544.0,2022,0.214,,,,,,,,,52.0,44.4,57.2,2017.0,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,335.438495270931,348.001348291465,458.550920793057,490.792478420391,557.534148360438,630.312619383054,705.617508543589,755.752644348666,758.29769449458,840.449601255171,918.652594077418,925.00069759158,1027.58591095964
99.0,Ethiopia,46.0,2024.0,9496.0,2021,Coffee,16544.0,2022,0.214,,,,,,,,,52.0,44.4,57.2,2017.0,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,335.438495270931,348.001348291465,458.550920793057,490.792478420391,557.534148360438,630.312619383054,705.617508543589,755.752644348666,758.29769449458,840.449601255171,918.652594077418,925.00069759158,1027.58591095964
94.0,DR Congo,46.0,2022.0,,,,,,0.371,,,,,,,,,81.0,,,2022.0,,,,,,,,,,,,,,,,
100.0,DR Congo,42.0,2023.0,,,,,,0.371,,,,,,,,,81.0,,,2022.0,,,,,,,,,,,,,,,,
102.0,DR Congo,42.0,2024.0,,,,,,0.371,,,,,,,,,81.0,,,2022.0,,,,,,,,,,,,,,,,
94.0,South Sudan,46.0,2022.0,4652.0,2021,Petroleum,512.5,2022,0.208,,,,,,,,,35.0,28.9,40.3,2018.0,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1503.13388901082,1455.35840718862,1114.92372260191,1659.14078728478,1245.14931107226,1071.77776475545,,,,,,,
98.0,South Sudan,45.0,2023.0,4652.0,2021,Petroleum,512.5,2022,0.208,,,,,,,,,35.0,28.9,40.3,2018.0,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1503.13388901082,1455.35840718862,1114.92372260191,1659.14078728478,1245.14931107226,1071.77776475545,,,,,,,
100.0,South Sudan,44.0,2024.0,4652.0,2021,Petroleum,512.5,2022,0.208,,,,,,,,,35.0,28.9,40.3,2018.0,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,1503.13388901082,1455.35840718862,1114.92372260191,1659.14078728478,1245.14931107226,1071.77776475545,,,,,,,
95.0,Iran,45.0,2022.0,76917.0,2022,Plastic,26958.0,2022,0.723,,,,,,,,,89.0,88.7,92.4,2021.0,,,,,,,,,,,,,,,,
99.0,Iran,44.0,2023.0,76917.0,2022,Plastic,26958.0,2022,0.723,,,,,,,,,89.0,88.7,92.4,2021.0,,,,,,,,,,,,,,,,
101.0,Iran,43.0,2024.0,76917.0,2022,Plastic,26958.0,2022,0.723,,,,,,,,,89.0,88.7,92.4,2021.0,,,,,,,,,,,,,,,,
95.0,Lebanon,45.0,2022.0,10146.0,2021,Gold,19500.0,2022,0.567,,,,,,,,,95.0,93.3,96.9,2019.0,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,7695.24541457279,7914.1095681645,8500.1805629403,8255.20921055985,7665.37969186256,7802.75136769776,8172.29947599133,8679.89742212366,9225.84515486901,8925.42186017072,5599.95752260733,4136.14657516013,
101.0,Lebanon,41.0,2023.0,10146.0,2021,Gold,19500.0,2022,0.567,,,,,,,,,95.0,93.3,96.9,2019.0,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,7695.24541457279,7914.1095681645,8500.1805629403,8255.20921055985,7665.37969186256,7802.75136769776,8172.29947599133,8679.89742212366,9225.84515486901,8925.42186017072,5599.95752260733,4136.14657516013,
102.0,Lebanon,42.0,2024.0,10146.0,2021,Gold,19500.0,2022,0.567,,,,,,,,,95.0,93.3,96.9,2019.0,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,7695.24541457279,7914.1095681645,8500.1805629403,8255.20921055985,7665.37969186256,7802.75136769776,8172.29947599133,8679.89742212366,9225.84515486901,8925.42186017072,5599.95752260733,4136.14657516013,
95.0,Nigeria,45.0,2022.0,69091.0,2022,Petroleum,60488.0,2022,0.31,,,,,,,,,62.0,52.7,71.3,2018.0,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2280.11128904338,2504.87910104512,2728.02278831129,2976.75683168398,3200.95279935925,2679.5542234874,2144.78034442697,1941.87947889475,2125.83449073877,2334.02364318105,2074.61374667422,2065.77441035114,2162.63373428577
98.0,Nigeria,45.0,2023.0,69091.0,2022,Petroleum,60488.0,2022,0.31,,,,,,,,,62.0,52.7,71.3,2018.0,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2280.11128904338,2504.87910104512,2728.02278831129,2976.75683168398,3200.95279935925,2679.5542234874,2144.78034442697,1941.87947889475,2125.83449073877,2334.02364318105,2074.61374667422,2065.77441035114,2162.63373428577
99.0,Nigeria,46.0,2024.0,69091.0,2022,Petroleum,60488.0,2022,0.31,,,,,,,,,62.0,52.7,71.3,2018.0,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2280.11128904338,2504.87910104512,2728.02278831129,2976.75683168398,3200.95279935925,2679.5542234874,2144.78034442697,1941.87947889475,2125.83449073877,2334.02364318105,2074.61374667422,2065.77441035114,2162.63373428577
95.0,Sudan,45.0,2022.0,5908.0,2022,Gold,7448.0,2022,0.2,,,,,,,,,61.0,56.1,65.4,2018.0,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1706.41491699219,1982.81616210938,1797.40087890625,1834.56103515625,2076.0009765625,2226.40942382813,2614.29443359375,3188.76928710938,769.869140625,748.010925292969,608.33251953125,749.706787109375,1102.146484375
100.0,Sudan,42.0,2023.0,5908.0,2022,Gold,7448.0,2022,0.2,,,,,,,,,61.0,56.1,65.4,2018.0,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1706.41491699219,1982.81616210938,1797.40087890625,1834.56103515625,2076.0009765625,2226.40942382813,2614.29443359375,3188.76928710938,769.869140625,748.010925292969,608.33251953125,749.706787109375,1102.146484375
102.0,Sudan,42.0,2024.0,5908.0,2022,Gold,7448.0,2022,0.2,,,,,,,,,61.0,56.1,65.4,2018.0,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1706.41491699219,1982.81616210938,1797.40087890625,1834.56103515625,2076.0009765625,2226.40942382813,2614.29443359375,3188.76928710938,769.869140625,748.010925292969,608.33251953125,749.706787109375,1102.146484375
96.0,Eritrea,43.0,2022.0,375.0,2011,Zinc,332.1,2022,,,,,,,,,,77.0,68.9,84.4,2018.0,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,504.972460176652,643.790042311239,,,,,,,,,,,
98.0,Eritrea,45.0,2023.0,375.0,2011,Zinc,332.1,2022,,,,,,,,,,77.0,68.9,84.4,2018.0,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,504.972460176652,643.790042311239,,,,,,,,,,,
100.0,Eritrea,44.0,2024.0,375.0,2011,Zinc,332.1,2022,,,,,,,,,,77.0,68.9,84.4,2018.0,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,504.972460176652,643.790042311239,,,,,,,,,,,
96.0,Sri Lanka,43.0,2022.0,13082.0,2020,Clothing,17301.0,2022,0.663,,,,,,,,,,,,,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2836.97410911231,3248.0402104632,3351.89247576451,3643.83244664348,3885.62361617465,3990.35311739446,4107.82977539914,4388.20190593728,4360.58473469252,4082.69404871533,3852.38909102194,3996.57199501251,3354.38340757565
102.0,Sri Lanka,40.0,2023.0,13082.0,2020,Clothing,17301.0,2022,0.663,,,,,,,,,,,,,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2836.97410911231,3248.0402104632,3351.89247576451,3643.83244664348,3885.62361617465,3990.35311739446,4107.82977539914,4388.20190593728,4360.58473469252,4082.69404871533,3852.38909102194,3996.57199501251,3354.38340757565
102.0,Sri Lanka,42.0,2024.0,13082.0,2020,Clothing,17301.0,2022,0.663,,,,,,,,,,,,,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2836.97410911231,3248.0402104632,3351.89247576451,3643.83244664348,3885.62361617465,3990.35311739446,4107.82977539914,4388.20190593728,4360.58473469252,4082.69404871533,3852.38909102194,3996.57199501251,3354.38340757565
97.0,Bangladesh,42.0,2022.0,60138.0,2022,Clothing,83203.0,2022,0.371,,,,,,,,,75.0,72.0,77.8,2020.0,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,776.859576940281,856.381886818701,876.818010441423,973.773904318684,1108.51495720707,1236.00439239816,1659.96249605674,1815.61026180185,1963.41249219641,2122.07839667492,2233.30590129762,2457.92403936141,2688.30550090738
103.0,Bangladesh,39.0,2023.0,60138.0,2022,Clothing,83203.0,2022,0.371,,,,,,,,,75.0,72.0,77.8,2020.0,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,776.859576940281,856.381886818701,876.818010441423,973.773904318684,1108.51495720707,1236.00439239816,1659.96249605674,1815.61026180185,1963.41249219641,2122.07839667492,2233.30590129762,2457.92403936141,2688.30550090738
103.0,Bangladesh,41.0,2024.0,60138.0,2022,Clothing,83203.0,2022,0.371,,,,,,,,,75.0,72.0,77.8,2020.0,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,776.859576940281,856.381886818701,876.818010441423,973.773904318684,1108.51495720707,1236.00439239816,1659.96249605674,1815.61026180185,1963.41249219641,2122.07839667492,2233.30590129762,2457.92403936141,2688.30550090738
97.0,North Korea,42.0,2022.0,,,,904.8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0,North Korea,40.0,2023.0,,,,904.8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0,North Korea,40.0,2024.0,,,,904.8,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98.0,Libya,40.0,2022.0,9537.0,2020,Petroleum,17335.0,2022,,,,,,,,,,91.0,85.6,96.7,2015.0,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,11611.3585954261,7784.13321371462,15765.4197906677,12589.5297148358,9408.75254634115,7867.5157311439,7945.00605015965,10529.1162687455,11838.2987072109,10542.4290201042,7034.65836433258,5908.9513231651,6716.09598462328
102.0,Libya,40.0,2023.0,9537.0,2020,Petroleum,17335.0,2022,,,,,,,,,,91.0,85.6,96.7,2015.0,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,11611.3585954261,7784.13321371462,15765.4197906677,12589.5297148358,9408.75254634115,7867.5157311439,7945.00605015965,10529.1162687455,11838.2987072109,10542.4290201042,7034.65836433258,5908.9513231651,6716.09598462328
103.0,Libya,41.0,2024.0,9537.0,2020,Petroleum,17335.0,2022,,,,,,,,,,91.0,85.6,96.7,2015.0,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,11611.3585954261,7784.13321371462,15765.4197906677,12589.5297148358,9408.75254634115,7867.5157311439,7945.00605015965,10529.1162687455,11838.2987072109,10542.4290201042,7034.65836433258,5908.9513231651,6716.09598462328
98.0,Nepal,40.0,2022.0,2722.0,2022,Soybean oil,13716.0,2022,0.311,,,,,,,,,71.0,63.3,81.0,2021.0,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,589.165434913038,791.225576719446,794.092559357612,809.384457749825,827.74470490585,882.307663444541,880.224893639824,1027.96547447264,1161.5343496373,1185.68231817311,1139.18989203941,1229.39420516246,1336.54604729847
105.0,Nepal,36.0,2023.0,2722.0,2022,Soybean oil,13716.0,2022,0.311,,,,,,,,,71.0,63.3,81.0,2021.0,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,589.165434913038,791.225576719446,794.092559357612,809.384457749825,827.74470490585,882.307663444541,880.224893639824,1027.96547447264,1161.5343496373,1185.68231817311,1139.18989203941,1229.39420516246,1336.54604729847
105.0,Nepal,38.0,2024.0,2722.0,2022,Soybean oil,13716.0,2022,0.311,,,,,,,,,71.0,63.3,81.0,2021.0,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,589.165434913038,791.225576719446,794.092559357612,809.384457749825,827.74470490585,882.307663444541,880.224893639824,1027.96547447264,1161.5343496373,1185.68231817311,1139.18989203941,1229.39420516246,1336.54604729847
98.0,Palestine,40.0,2022.0,3544.0,2022,Stone,1537.0,2022,0.625,77.69,T,,,1084.0,366.0,369.0,349.0,,,,,,,,,,,,,,,,,,,,
104.0,Palestine,38.0,2023.0,3544.0,2022,Stone,1537.0,2022,0.625,77.69,T,,,1084.0,366.0,369.0,349.0,,,,,,,,,,,,,,,,,,,,
105.0,Palestine,38.0,2024.0,3544.0,2022,Stone,1537.0,2022,0.625,77.69,T,,,1084.0,366.0,369.0,349.0,,,,,,,,,,,,,,,,,,,,
99.0,Somalia,36.0,2022.0,1363.0,2022,Goats,3519.0,2022,,,,,,,,,,41.0,,,2022.0,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,454.077264239123,491.189804120376,507.482915466996,517.09758150565,555.185123613189,537.15929021041,589.465891901577,556.578066029269,576.523678242108,592.103121972088
106.0,Somalia,35.0,2023.0,1363.0,2022,Goats,3519.0,2022,,,,,,,,,,41.0,,,2022.0,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,454.077264239123,491.189804120376,507.482915466996,517.09758150565,555.185123613189,537.15929021041,589.465891901577,556.578066029269,576.523678242108,592.103121972088
106.0,Somalia,35.0,2024.0,1363.0,2022,Goats,3519.0,2022,,,,,,,,,,41.0,,,2022.0,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,454.077264239123,491.189804120376,507.482915466996,517.09758150565,555.185123613189,537.15929021041,589.465891901577,556.578066029269,576.523678242108,592.103121972088
100.0,Yemen,35.0,2022.0,938.0,2016,Petroleum,8985.0,2022,0.194,,,,,,,,,70.0,55.0,85.1,2015.0,,,,,,,,,,,,,,,,
107.0,Yemen,34.0,2023.0,938.0,2016,Petroleum,8985.0,2022,0.194,,,,,,,,,70.0,55.0,85.1,2015.0,,,,,,,,,,,,,,,,
107.0,Yemen,34.0,2024.0,938.0,2016,Petroleum,8985.0,2022,0.194,,,,,,,,,70.0,55.0,85.1,2015.0,,,,,,,,,,,,,,,,
101.0,Pakistan,34.0,2022.0,38700.0,2022,Clothing,71105.0,2022,0.221,,,,,,,,,58.0,46.5,69.3,2019.0,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1011.59718017727,1161.04432084751,1236.89276298823,1259.66836828623,1303.18536985282,1421.83527830089,1468.82208238833,1567.6406123353,1620.74259148331,1437.1658330724,1322.31478539554,1506.10829305917,1588.8798287911
108.0,Pakistan,33.0,2023.0,38700.0,2022,Clothing,71105.0,2022,0.221,,,,,,,,,58.0,46.5,69.3,2019.0,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1011.59718017727,1161.04432084751,1236.89276298823,1259.66836828623,1303.18536985282,1421.83527830089,1468.82208238833,1567.6406123353,1620.74259148331,1437.1658330724,1322.31478539554,1506.10829305917,1588.8798287911
